request_url	status_code	time_spent	request_method	request_host	request_port	request_path	request_query_params	request_content_type	request_http_version	response_content_type	response_content_length	server_header	clientip_port	serverip_port	tls_version	cipher
https://github.com/notifications/indicator	304	0.277161	GET	github.com	443	/notifications/indicator	MultiDictView[]		HTTP/2.0		0	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://camo.githubusercontent.com/fa5e2107ceb1b273bc86afe79661a0b6e5dde292620a33ba0ca0de65ffce92ce/68747470733a2f2f6b6f6d617265762e636f6d2f67687076632f3f757365726e616d653d6d61646861766b7231353036266c6162656c3d50726f66696c65253230766965777326636f6c6f723d306537356236267374796c653d666c6174	200	0.775849	GET	camo.githubusercontent.com	443	/fa5e2107ceb1b273bc86afe79661a0b6e5dde292620a33ba0ca0de65ffce92ce/68747470733a2f2f6b6f6d617265762e636f6d2f67687076632f3f757365726e616d653d6d61646861766b7231353036266c6162656c3d50726f66696c65253230766965777326636f6c6f723d306537356236267374796c653d666c6174	MultiDictView[]		HTTP/2.0	image/svg+xml	914	github.com	('127.0.0.1', 59862)	('camo.githubusercontent.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/madhavkr1506?action=show&controller=profiles&tab=contributions&user_id=madhavkr1506	200	0.513642	GET	github.com	443	/madhavkr1506?action=show&controller=profiles&tab=contributions&user_id=madhavkr1506	MultiDictView[('action', 'show'), ('controller', 'profiles'), ('tab', 'contributions'), ('user_id', 'madhavkr1506')]		HTTP/2.0	text/html; charset=utf-8	241028	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://functional.events.data.microsoft.com/OneCollector/1.0/	200	0.297763	POST	functional.events.data.microsoft.com	443	/OneCollector/1.0/	MultiDictView[]	application/bond-compact-binary	HTTP/2.0	application/json	9	Microsoft-HTTPAPI/2.0	('127.0.0.1', 59854)	('functional.events.data.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://github.com/github-copilot/chat?skip_anchor=true	304	0.32862	GET	github.com	443	/github-copilot/chat?skip_anchor=true	MultiDictView[('skip_anchor', 'true')]		HTTP/2.0		0	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://functional.events.data.microsoft.com/OneCollector/1.0/	200	0.360385	POST	functional.events.data.microsoft.com	443	/OneCollector/1.0/	MultiDictView[]	application/bond-compact-binary	HTTP/2.0	application/json	9	Microsoft-HTTPAPI/2.0	('127.0.0.1', 59854)	('functional.events.data.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://alive.github.com/_sockets/u/117391373/ws?session=eyJ2IjoiVjMiLCJ1IjoxMTczOTEzNzMsInMiOjE3MDUyMDU5OTMsImMiOjEwMDY3OTkxNDYsInQiOjE3NTQ1MzMwOTh9--d7e91a2d8657123cd7e206b56070542eb76d01f9248e6d9787c12b3cf6d17d21&shared=true&p=1395012103_1754533096.0	101	0.464343	GET	alive.github.com	443	/_sockets/u/117391373/ws?session=eyJ2IjoiVjMiLCJ1IjoxMTczOTEzNzMsInMiOjE3MDUyMDU5OTMsImMiOjEwMDY3OTkxNDYsInQiOjE3NTQ1MzMwOTh9--d7e91a2d8657123cd7e206b56070542eb76d01f9248e6d9787c12b3cf6d17d21&shared=true&p=1395012103_1754533096.0	MultiDictView[('session', 'eyJ2IjoiVjMiLCJ1IjoxMTczOTEzNzMsInMiOjE3MDUyMDU5OTMsImMiOjEwMDY3OTkxNDYsInQiOjE3NTQ1MzMwOTh9--d7e91a2d8657123cd7e206b56070542eb76d01f9248e6d9787c12b3cf6d17d21'), ('shared', 'true'), ('p', '1395012103_1754533096.0')]		HTTP/1.1		0	github.com	('127.0.0.1', 59866)	('alive.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://functional.events.data.microsoft.com/OneCollector/1.0/	200	0.355291	POST	functional.events.data.microsoft.com	443	/OneCollector/1.0/	MultiDictView[]	application/bond-compact-binary	HTTP/2.0	application/json	9	Microsoft-HTTPAPI/2.0	('127.0.0.1', 59854)	('functional.events.data.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://collector.github.com/github/collect	204	0.284142	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://api.github.com/_private/browser/stats	200	0.273101	POST	api.github.com	443	/_private/browser/stats	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0	text/plain	0	github.com	('127.0.0.1', 59856)	('api.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.276846	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/github-copilot/chat/entitlement	304	0.32014	GET	github.com	443	/github-copilot/chat/entitlement	MultiDictView[]	application/json	HTTP/2.0		0	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.256647	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://api.github.com/_private/browser/stats	200	0.266373	POST	api.github.com	443	/_private/browser/stats	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0	text/plain	0	github.com	('127.0.0.1', 59856)	('api.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://avatars.githubusercontent.com/u/117391373?v=4&size=64	200	0.279987	GET	avatars.githubusercontent.com	443	/u/117391373?v=4&size=64	MultiDictView[('v', '4'), ('size', '64')]		HTTP/2.0	image/jpeg	1381		('127.0.0.1', 59860)	('avatars.githubusercontent.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/in-product-messaging/dfd-new-tasks-indicator.json	200	0.330745	GET	github.com	443	/in-product-messaging/dfd-new-tasks-indicator.json	MultiDictView[]		HTTP/2.0	application/json; charset=utf-8	37	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/_side-panels/user.json	200	0.340409	GET	github.com	443	/_side-panels/user.json	MultiDictView[]		HTTP/2.0	application/json; charset=utf-8	545	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.335419	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.251039	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://api.github.com/_private/browser/stats	200	0.404243	POST	api.github.com	443	/_private/browser/stats	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0	text/plain	0	github.com	('127.0.0.1', 59856)	('api.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.342077	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.250985	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://functional.events.data.microsoft.com/OneCollector/1.0/	200	0.452283	POST	functional.events.data.microsoft.com	443	/OneCollector/1.0/	MultiDictView[]	application/bond-compact-binary	HTTP/2.0	application/json	9	Microsoft-HTTPAPI/2.0	('127.0.0.1', 59854)	('functional.events.data.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://collector.github.com/github/collect	204	0.254852	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.254315	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/logout	200	0.406102	GET	github.com	443	/logout	MultiDictView[]		HTTP/2.0	text/html; charset=utf-8	36438	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.259725	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/vendors-node_modules_delegated-events_dist_index_js-node_modules_github_memoize_dist_esm_inde-455471-54500365eb3d.js	200	0.192875	GET	github.githubassets.com	443	/assets/vendors-node_modules_delegated-events_dist_index_js-node_modules_github_memoize_dist_esm_inde-455471-54500365eb3d.js	MultiDictView[]		HTTP/2.0	application/javascript	12490	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/signup-85f86ec18683.js	200	0.195246	GET	github.githubassets.com	443	/assets/signup-85f86ec18683.js	MultiDictView[]		HTTP/2.0	application/javascript	14511	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/vendors-node_modules_github_remote-form_dist_index_js-node_modules_delegated-events_dist_inde-94fd67-9a914372b013.js	200	0.213456	GET	github.githubassets.com	443	/assets/vendors-node_modules_github_remote-form_dist_index_js-node_modules_delegated-events_dist_inde-94fd67-9a914372b013.js	MultiDictView[]		HTTP/2.0	application/javascript	14864	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/sessions-5e9442c22f33.js	200	0.203952	GET	github.githubassets.com	443	/assets/sessions-5e9442c22f33.js	MultiDictView[]		HTTP/2.0	application/javascript	15994	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/vendors-node_modules_gsap_index_js-028cb2a18f5a.js	200	0.230999	GET	github.githubassets.com	443	/assets/vendors-node_modules_gsap_index_js-028cb2a18f5a.js	MultiDictView[]		HTTP/2.0	application/javascript	69493	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/app_assets_modules_github_ref-selector_ts-c2ba82cb11dd.js	200	0.240456	GET	github.githubassets.com	443	/assets/app_assets_modules_github_ref-selector_ts-c2ba82cb11dd.js	MultiDictView[]		HTTP/2.0	application/javascript	15197	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/vendors-node_modules_github_mini-throttle_dist_index_js-node_modules_virtualized-list_es_inde-5cfb7e-03a3356911e6.js	200	0.267796	GET	github.githubassets.com	443	/assets/vendors-node_modules_github_mini-throttle_dist_index_js-node_modules_virtualized-list_es_inde-5cfb7e-03a3356911e6.js	MultiDictView[]		HTTP/2.0	application/javascript	13057	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/vendors-node_modules_github_filter-input-element_dist_index_js-node_modules_github_remote-inp-3eebbd-c8d976843cc9.js	200	0.248253	GET	github.githubassets.com	443	/assets/vendors-node_modules_github_filter-input-element_dist_index_js-node_modules_github_remote-inp-3eebbd-c8d976843cc9.js	MultiDictView[]		HTTP/2.0	application/javascript	19792	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/settings-03c1c48049c9.js	200	0.249613	GET	github.githubassets.com	443	/assets/settings-03c1c48049c9.js	MultiDictView[]		HTTP/2.0	application/javascript	137666	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/favicons/favicon.svg	200	0.096184	GET	github.githubassets.com	443	/favicons/favicon.svg	MultiDictView[]		HTTP/2.0	image/svg+xml	959	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59849)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://avatars.githubusercontent.com/u/117391373?s=64&v=4	200	0.316948	GET	avatars.githubusercontent.com	443	/u/117391373?s=64&v=4	MultiDictView[('s', '64'), ('v', '4')]		HTTP/2.0	image/jpeg	1381		('127.0.0.1', 59860)	('avatars.githubusercontent.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.357518	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.260146	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://camo.githubusercontent.com/fa5e2107ceb1b273bc86afe79661a0b6e5dde292620a33ba0ca0de65ffce92ce/68747470733a2f2f6b6f6d617265762e636f6d2f67687076632f3f757365726e616d653d6d61646861766b7231353036266c6162656c3d50726f66696c65253230766965777326636f6c6f723d306537356236267374796c653d666c6174	200	0.773253	GET	camo.githubusercontent.com	443	/fa5e2107ceb1b273bc86afe79661a0b6e5dde292620a33ba0ca0de65ffce92ce/68747470733a2f2f6b6f6d617265762e636f6d2f67687076632f3f757365726e616d653d6d61646861766b7231353036266c6162656c3d50726f66696c65253230766965777326636f6c6f723d306537356236267374796c653d666c6174	MultiDictView[]		HTTP/2.0	image/svg+xml	914	github.com	('127.0.0.1', 59862)	('camo.githubusercontent.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://functional.events.data.microsoft.com/OneCollector/1.0/	200	0.166031	POST	functional.events.data.microsoft.com	443	/OneCollector/1.0/	MultiDictView[]	application/bond-compact-binary	HTTP/2.0	application/json	9	Microsoft-HTTPAPI/2.0	('127.0.0.1', 59854)	('functional.events.data.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://api.github.com/_private/browser/stats	200	0.330875	POST	api.github.com	443	/_private/browser/stats	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0	text/plain	0	github.com	('127.0.0.1', 59856)	('api.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.279164	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/notifications/indicator	304	0.316661	GET	github.com	443	/notifications/indicator	MultiDictView[]		HTTP/2.0		0	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/_side-panels/user.json	304	0.32276	GET	github.com	443	/_side-panels/user.json	MultiDictView[]		HTTP/2.0		0	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.326715	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/in-product-messaging/dfd-new-tasks-indicator.json	304	0.335875	GET	github.com	443	/in-product-messaging/dfd-new-tasks-indicator.json	MultiDictView[]		HTTP/2.0		0	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.284678	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.264875	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://functional.events.data.microsoft.com/OneCollector/1.0/	200	0.446111	POST	functional.events.data.microsoft.com	443	/OneCollector/1.0/	MultiDictView[]	application/bond-compact-binary	HTTP/2.0	application/json	9	Microsoft-HTTPAPI/2.0	('127.0.0.1', 59854)	('functional.events.data.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://collector.github.com/github/collect	204	0.284863	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.339322	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.349953	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.345826	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/logout	200	0.320058	GET	github.com	443	/logout	MultiDictView[]		HTTP/2.0	text/html; charset=utf-8	36438	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.318395	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.302514	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.261694	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.253659	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://camo.githubusercontent.com/fa5e2107ceb1b273bc86afe79661a0b6e5dde292620a33ba0ca0de65ffce92ce/68747470733a2f2f6b6f6d617265762e636f6d2f67687076632f3f757365726e616d653d6d61646861766b7231353036266c6162656c3d50726f66696c65253230766965777326636f6c6f723d306537356236267374796c653d666c6174	200	0.883261	GET	camo.githubusercontent.com	443	/fa5e2107ceb1b273bc86afe79661a0b6e5dde292620a33ba0ca0de65ffce92ce/68747470733a2f2f6b6f6d617265762e636f6d2f67687076632f3f757365726e616d653d6d61646861766b7231353036266c6162656c3d50726f66696c65253230766965777326636f6c6f723d306537356236267374796c653d666c6174	MultiDictView[]		HTTP/2.0	image/svg+xml	914	github.com	('127.0.0.1', 59862)	('camo.githubusercontent.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://collector.github.com/github/collect	204	0.302401	POST	collector.github.com	443	/github/collect	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0		0		('127.0.0.1', 59868)	('collector.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://api.github.com/_private/browser/stats	200	0.311045	POST	api.github.com	443	/_private/browser/stats	MultiDictView[]	text/plain;charset=UTF-8	HTTP/2.0	text/plain	0	github.com	('127.0.0.1', 59856)	('api.github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://functional.events.data.microsoft.com/OneCollector/1.0/	200	0.214568	POST	functional.events.data.microsoft.com	443	/OneCollector/1.0/	MultiDictView[]	application/bond-compact-binary	HTTP/2.0	application/json	9	Microsoft-HTTPAPI/2.0	('127.0.0.1', 59854)	('functional.events.data.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://nav-edge.smartscreen.microsoft.com/api/browser/edge/navigate/3	200	0.104032	POST	nav-edge.smartscreen.microsoft.com	443	/api/browser/edge/navigate/3	MultiDictView[]	application/json; charset=utf-8	HTTP/2.0	application/json; charset=utf-8	845	Kestrel	('127.0.0.1', 59850)	('nav-edge.smartscreen.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://threat.api.mcafee.com/network/v1/query/url/aHR0cHM6Ly9naXRodWIuY29tL2xvZ291dA==	200	0.077649	GET	threat.api.mcafee.com	443	/network/v1/query/url/aHR0cHM6Ly9naXRodWIuY29tL2xvZ291dA==	MultiDictView[]	application/json; charset=utf-8	HTTP/1.1	application/json; charset=utf-8	77	envoy	('127.0.0.1', 49675)	('threat.api.mcafee.com', 443)		TLS_AES_128_GCM_SHA256
https://github.com/logout	302	0.392097	POST	github.com	443	/logout	MultiDictView[]	application/x-www-form-urlencoded	HTTP/2.0	text/html; charset=utf-8	0	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.com/	200	0.079227	GET	github.com	443	/	MultiDictView[]		HTTP/2.0	text/html; charset=utf-8	553624	github.com	('127.0.0.1', 59848)	('github.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://nav-edge.smartscreen.microsoft.com/api/browser/edge/navigate/3	200	0.110171	POST	nav-edge.smartscreen.microsoft.com	443	/api/browser/edge/navigate/3	MultiDictView[]	application/json; charset=utf-8	HTTP/2.0	application/json; charset=utf-8	830	Kestrel	('127.0.0.1', 59850)	('nav-edge.smartscreen.microsoft.com', 443)	TLSv1.3	TLS_AES_256_GCM_SHA384
https://github.githubassets.com/assets/global-banner-disable-59fed23c5fc1.js	200	0.078481	GET	github.githubassets.com	443	/assets/global-banner-disable-59fed23c5fc1.js	MultiDictView[]		HTTP/2.0	application/javascript	699	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
https://github.githubassets.com/assets/light-6448649c7147.css	200	0.038721	GET	github.githubassets.com	443	/assets/light-6448649c7147.css	MultiDictView[]		HTTP/2.0	text/css	79258	Windows-Azure-Web/1.0 Microsoft-HTTPAPI/2.0	('127.0.0.1', 59858)	('github.githubassets.com', 443)	TLSv1.3	TLS_AES_128_GCM_SHA256
